,user_id,isbn,rating
322844,98391,1592860230,9.0
322845,98391,1592865305,9.0
322846,98391,1592866107,9.0
322847,98391,1592867669,8.0
322848,98391,1593150164,9.0
322849,98391,1593301103,10.0
322850,98391,1594140251,9.0
322851,98391,159414026X,9.0
322852,98391,1594140278,10.0
322853,98391,1594140332,8.0
322854,98391,1594140375,9.0
322855,98391,1594140596,10.0
322856,98391,159414060X,8.0
322857,98391,1594140618,10.0
322858,98391,1594140626,10.0
322859,98391,1594140634,10.0
322860,98391,1594140642,9.0
322861,98391,1594140650,9.0
322862,98391,1594140669,9.0
322863,98391,1594140677,10.0
322864,98391,1594140685,10.0
322865,98391,1594140693,5.0
322866,98391,1594140707,10.0
322867,98391,1594140715,10.0
322868,98391,1594140723,10.0
322869,98391,1594140731,8.0
322871,98391,1594140766,10.0
322872,98391,1594140790,8.0
322873,98391,1594140804,8.0
322874,98391,1594140839,9.0
322875,98391,1594140871,10.0
322876,98391,159414088X,9.0
322877,98391,1594140898,10.0
322878,98391,1594140960,10.0
322879,98391,1594140979,10.0
322880,98391,1594140987,8.0
322881,98391,1594140995,5.0
322882,98391,1594141002,8.0
322883,98391,1594141010,10.0
322884,98391,1594141037,8.0
322885,98391,1594141045,9.0
322886,98391,1594141053,9.0
322887,98391,1594141061,9.0
322888,98391,1594141118,10.0
322889,98391,1594141126,5.0
322890,98391,1594141134,5.0
322891,98391,1594141398,10.0
322892,98391,1594141428,10.0
322893,98391,1594141452,8.0
322894,98391,1594141460,9.0
322895,98391,1594141487,10.0
322896,98391,1594141797,10.0
322897,98391,1594141800,10.0
322898,98391,1594141819,10.0
322899,98391,1594141843,9.0
322900,98391,1594141851,10.0
322901,98391,1594141878,9.0
322902,98391,1594141886,9.0
322903,98391,1594141894,9.0
322904,98391,1594141932,10.0
322905,98391,1594141940,10.0
322906,98391,1594141975,10.0
322907,98391,1594141983,10.0
322908,98391,1594141991,10.0
322909,98391,1594142033,10.0
322910,98391,1594142122,10.0
322911,98391,1594142157,10.0
322912,98391,1594142203,10.0
322913,98391,1594142246,10.0
322914,98391,1594142270,10.0
322915,98391,1594142289,9.0
322916,98391,1594142319,9.0
322917,98391,1594142343,8.0
322918,98391,1594142394,8.0
322919,98391,1594142459,10.0
322920,98391,1594260265,10.0
322921,98391,1594660182,10.0
322922,98391,1841953830,9.0
322924,98391,1843601702,9.0
322925,98391,1843603934,10.0
322926,98391,1843605635,9.0
322927,98391,1880284545,9.0
322928,98391,1880284561,9.0
322930,98391,1880284588,9.0
322931,98391,1880284669,9.0
322932,98391,1880284677,5.0
322933,98391,1880284685,10.0
322934,98391,1880284693,10.0
322935,98391,1880284707,9.0
322936,98391,188028474X,10.0
322937,98391,1885173784,9.0
322938,98391,1886199256,10.0
322939,98391,1887368469,10.0
322940,98391,1889758280,10.0
322941,145449,1889758280,9.0
322942,98391,1890208809,8.0
322943,98391,1890208825,9.0
322944,98391,1890208914,9.0
322945,98391,1890768472,9.0
322946,98391,1890768480,9.0
322947,98391,1890768499,10.0
322948,98391,1890768502,9.0
322949,98391,1890768537,9.0
322950,98391,1890768545,10.0
322951,98391,1890768596,8.0
322952,98391,1890768618,9.0
322953,98391,1890862150,9.0
322954,98391,1890862185,9.0
322955,235105,1890862185,8.0
322956,98391,1890862290,8.0
322957,235105,1890862290,8.0
322958,98391,1890862355,10.0
322959,98391,1891946102,9.0
322960,98391,1891946129,8.0
322961,98391,1891946145,9.0
322962,98391,1891946161,8.0
322963,98391,1891946188,9.0
322964,98391,1892065401,9.0
322965,98391,1892065495,5.0
322966,98391,1892065665,10.0
322967,98391,1892065711,9.0
322968,98391,1892343215,10.0
322969,98391,1892343258,9.0
322970,98391,1893896099,9.0
322971,98391,1893896234,9.0
322972,98391,1893896331,9.0
322973,98391,189389634X,9.0
322974,98391,1893896625,9.0
322975,98391,1893896676,9.0
322976,98391,1893896722,9.0
322977,98391,1893896749,9.0
322978,98391,189389679X,9.0
322979,98391,1893896838,9.0
322980,98391,1893896870,9.0
322981,98391,1893896897,10.0
322982,98391,1893896927,10.0
322983,98391,1893896935,10.0
322984,98391,1893896951,10.0
322985,98391,1893956342,9.0
322986,98391,1894841905,5.0
322987,98391,1894869419,9.0
322988,98391,1894917049,9.0
322989,98391,1894942353,10.0
322990,98391,1896944078,9.0
322991,98391,1902934229,10.0
322992,98391,1904738028,10.0
322993,98391,1928857043,8.0
322994,98391,1928857051,8.0
322995,98391,1929976178,9.0
322996,98391,1930076096,9.0
322997,98391,1930252250,9.0
322998,98391,1931201145,10.0
322999,98391,1931201544,10.0
323000,98391,1931402019,8.0
323001,98391,1931402043,8.0
323002,187517,1931402043,8.0
323003,98391,1931402094,9.0
323004,98391,1931402183,9.0
323006,98391,1931402299,9.0
323007,98391,1931402302,8.0
323008,98391,1931468133,10.0
323009,98391,193169656X,9.0
323010,98391,1931696608,8.0
323012,98391,1931696624,9.0
323013,98391,193169673X,9.0
323014,98391,1931696772,9.0
323015,98391,1931696853,9.0
323016,98391,1931696861,9.0
323017,98391,193169687X,9.0
323018,98391,1931696934,9.0
323019,98391,1931696993,9.0
323020,98391,1931742138,10.0
323021,98391,193174226X,9.0
323022,98391,1932047913,5.0
323023,98391,1932100091,10.0
323024,98391,1932100253,10.0
323025,98391,1932112111,10.0
323026,98391,1932112138,9.0
323027,235105,1932112138,7.0
323028,98391,1932112200,8.0
323029,98391,1932112219,9.0
323030,98391,1932815058,8.0
323031,98391,1932815066,10.0
323032,98391,1932815082,10.0
323033,98391,1967317208,9.0
323036,248718,0375704825,10.0
323063,210485,0345336046,8.0
323081,162639,0397321651,9.0
323089,218552,0505523418,7.0
323101,146348,0316943851,10.0
323110,168245,0671743805,8.0
323120,114868,0448095130,10.0
323144,185233,0843105887,5.0
323192,225595,0385479360,10.0
323200,102359,0553560255,5.0
323202,153662,0553560255,9.0
323221,200226,0312914741,8.0
323233,114868,0028603869,9.0
323237,165319,0030803012,5.0
323238,153662,0060183217,9.0
323241,249894,0060694327,7.0
323243,148258,0060928921,9.0
323256,162639,0152099875,10.0
323257,110934,015685080X,8.0
323258,266226,015685080X,10.0
323266,148258,0312199783,7.0
323270,107784,0373705018,8.0
323272,235105,0374195625,8.0
323273,130554,0374304696,7.0
323275,145449,0375431667,8.0
323276,187256,0375431667,9.0
323280,189835,0375757910,5.0
323286,232945,0380804689,9.0
323287,146348,0385003587,10.0
323290,140358,0394729854,5.0
323292,233911,0394729854,8.0
323302,168245,0446673331,8.0
323310,240567,0486407888,7.0
323313,230522,0517148641,8.0
323320,264031,0525947698,8.0
323324,153662,0553574264,9.0
323325,123608,0590314009,5.0
323328,185384,0590424017,8.0
323330,179978,059044297X,8.0
323331,185233,059044297X,5.0
323332,205735,059044297X,10.0
323338,171118,0671724436,5.0
323339,200226,0671797557,7.0
323340,127359,0671880616,8.0
323341,218552,0671880616,5.0
323342,190708,0671891065,7.0
323345,101851,0679776222,10.0
323349,185233,0679800913,5.0
323350,269566,0679800913,5.0
323352,222296,0684135051,8.0
323357,130554,0689206518,6.0
323360,102359,0717282082,10.0
323361,102359,0717282090,10.0
323362,102359,0717282120,10.0
323363,102359,0717282147,10.0
323364,102359,0717282155,10.0
323365,102359,071728218X,10.0
323366,102359,0717282236,10.0
323370,205943,072254006X,9.0
323374,110483,0740718649,9.0
323375,135149,0743227166,8.0
323378,110483,0743435656,10.0
323379,252820,0746010346,7.0
323380,127200,0761512438,8.0
323383,249894,0764566377,10.0
323389,222296,0805033130,5.0
323393,110973,0806962038,5.0
323394,135265,0806962038,8.0
323395,100459,0806962445,8.0
323405,153662,0842335587,9.0
323409,162639,0842382275,10.0
323411,170513,084993785X,7.0
323419,229329,0890096163,10.0
323420,233911,0895296683,8.0
323422,194600,0895867230,8.0
323424,197659,0896930394,8.0
323425,101851,0912776854,7.0
323426,249894,0915684829,7.0
323429,153662,0945564295,8.0
323432,153662,1551664283,9.0
323433,143175,1555035310,9.0
323441,158295,1562920626,8.0
323443,224525,1562921444,10.0
323448,101851,1573240532,5.0
323451,156150,1573440752,9.0
323455,162639,1577488113,7.0
323460,239584,1580050514,10.0
323464,146113,1586604104,7.0
323471,112001,8401370809,10.0
323472,98758,0004704746,10.0
323474,98758,0312878265,7.0
323475,98758,0312969899,8.0
323476,98758,0345335325,7.0
323478,98758,0425053873,4.0
323479,98758,0440102464,8.0
323483,98758,0446363596,5.0
323484,98758,0451184815,8.0
323485,98758,051737997X,9.0
323486,128835,051737997X,9.0
323487,156269,051737997X,7.0
323488,98758,0670872814,8.0
323489,241980,0670872814,10.0
323490,252820,0670872814,3.0
323491,98758,0670875880,7.0
323492,98758,0671556959,7.0
323493,98758,0684850621,10.0
323495,98758,0743457684,9.0
323497,98758,0773755543,7.0
323498,98758,0809235285,7.0
323499,129851,0864424140,10.0
323501,98758,088882162X,7.0
323502,98758,1551052415,7.0
323504,98758,1553660846,8.0
323505,98758,1558176543,9.0
323506,98758,1563524732,8.0
323508,98758,1572434422,7.0
323511,224764,0380726343,6.0
323515,102702,0505524244,10.0
323552,248718,0425038912,9.0
323562,189334,0719600006,10.0
323563,236283,0836279891,5.0
323566,236283,1564144852,8.0
323573,245827,1567140564,10.0
323592,200226,0451627431,5.0
323598,122429,1563973723,6.0
323610,270713,0767903323,7.0
323613,229741,051714882X,8.0
323622,173415,0446606219,2.0
323640,239584,0553802100,7.0
323642,236757,0671740571,3.0
323661,189139,0345384768,9.0
323662,125774,0425068056,9.0
323671,248718,0767901800,7.0
323675,234828,0671879472,8.0
323679,254206,0451159934,10.0
323681,110483,0671578723,10.0
323706,209516,0340680415,8.0
323707,182085,0821767895,10.0
323712,225595,0874779375,10.0
323727,224525,1840672447,10.0
323763,114868,0812097726,8.0
323770,190708,0671693808,5.0
323771,196502,0671693808,8.0
323793,177432,0060188707,10.0
323795,149907,0192141163,10.0
323819,218608,0802133312,7.0
323824,101851,0804804966,9.0
323841,110934,1564581853,10.0
323857,194600,0312092539,7.0
323885,230522,0939263122,6.0
323888,168047,1555660665,9.0
323889,177458,1564144879,7.0
323896,185233,0307100561,5.0
323898,100459,0307215407,7.0
323900,185233,0590221965,5.0
323901,185384,0590221965,8.0
323903,179978,0590455834,9.0
323935,105517,039912764X,9.0
323942,196160,0671318470,8.0
323966,208671,0590451685,7.0
323973,274061,0866224122,10.0
323980,236757,0394534328,5.0
324019,217106,0684826461,5.0
324026,142524,0312110839,10.0
324032,227250,0373245637,9.0
324056,106007,044041508X,8.0
324069,262998,0140435387,8.0
324071,109901,0450494756,7.0
324079,112001,0385412215,10.0
324085,258185,0380816105,6.0
324088,177072,0449224813,8.0
324099,185233,0307001008,5.0
324104,166596,0671798790,1.0
324121,153662,0061084336,8.0
324125,153662,082176148X,7.0
324148,148258,0062503731,7.0
324149,100459,006250374X,8.0
324151,100459,0307215555,7.0
324152,100459,0307215903,7.0
324153,100459,0307215911,7.0
324154,205735,0307215911,10.0
324155,100459,0307215962,7.0
324156,100459,0307615243,7.0
324157,100459,0307615251,7.0
324158,100459,0307615324,7.0
324159,100459,0307615413,7.0
324160,100459,0316777161,8.0
324161,100459,0316817333,10.0
324163,100459,0385195192,10.0
324164,100459,039395272X,7.0
324165,268300,0393968081,10.0
324166,130554,0394864042,7.0
324167,100459,039513692X,6.0
324171,100459,0399134654,7.0
324172,100459,0441651232,9.0
324174,100459,0453006795,7.0
324175,100459,0486419061,10.0
324176,100459,0517067889,8.0
324177,100459,0517287285,8.0
324178,100459,0517679795,9.0
324180,100459,0553295756,7.0
324181,100459,0671659898,10.0
324182,163804,0684807556,7.0
324184,100459,0688045073,9.0
324185,100459,0696015528,8.0
324186,100459,0696016214,7.0
324187,100459,0764564145,8.0
324188,100459,0789204185,9.0
324189,100459,0789481472,10.0
324194,269566,0792274512,8.0
324195,100459,0813522021,6.0
324196,100459,0860019322,8.0
324197,129716,0895871602,9.0
324198,100459,0906071658,8.0
324199,100459,0912500247,10.0
324200,100459,0962992305,7.0
324201,100459,0963434896,9.0
324202,100459,1564145883,10.0
324204,100459,1880241129,10.0
324224,148199,0060160101,8.0
324229,193560,0142501425,9.0
324231,229011,019282757X,5.0
324247,248718,0812567080,5.0
324248,193560,082045687X,9.0
324256,225087,0006485200,10.0
324259,164096,0060008490,6.0
324260,235105,0060008490,9.0
324261,236948,014009766X,9.0
324264,130571,0671789228,7.0
324284,149908,0140112103,7.0
324310,128835,0679449116,9.0
324319,158295,0131949950,7.0
324338,239594,1853264199,6.0
324348,123981,0061090999,7.0
324352,110973,0441302742,9.0
324353,110973,0451407296,5.0
324354,261829,1558174729,8.0
324355,180651,0747221782,8.0
324360,231210,0451139682,7.0
324371,122429,0394826833,5.0
324372,128835,0394826833,9.0
324386,163973,0821730630,5.0
324394,100906,0060166517,9.0
324395,100906,0060803444,10.0
324396,100906,0060933089,10.0
324397,100906,0061053864,8.0
324398,100906,0136372325,8.0
324399,136139,0140041117,9.0
324400,100906,0140099360,8.0
324402,183958,0140218327,10.0
324403,100906,0140286764,10.0
324405,100906,0140350357,8.0
324406,100906,0140433821,8.0
324408,100906,014044047X,10.0
324409,100906,0140552812,9.0
324410,100906,0151112495,9.0
324412,100906,0155006614,8.0
324415,100906,0156623447,10.0
324416,100906,0156763001,9.0
324417,100906,0192803735,10.0
324419,100906,0192812173,8.0
324421,148199,0192812173,8.0
324422,171118,0192812173,5.0
324424,100906,0192834193,10.0
324425,225199,0192834193,10.0
324426,100906,0300050291,9.0
324428,100906,0300072279,8.0
324429,100906,0300084161,9.0
324431,100906,0312132107,8.0
324433,100906,0312198698,9.0
324434,100906,0312274742,8.0
324435,100906,0312857497,5.0
324436,142524,0312857497,8.0
324437,210485,0312857497,9.0
324441,100906,0335151787,8.0
324442,100906,0340564903,9.0
324447,100906,0374223017,7.0
324448,100906,0375401199,8.0
324449,100906,0375410155,9.0
324450,100906,0375508325,9.0
324452,100906,037571944X,7.0
324453,100906,0375724540,8.0
324455,100906,0380719983,8.0
324456,129074,0380719983,8.0
324458,105028,0380793326,7.0
324460,100906,0385483767,8.0
324461,100906,0387914951,9.0
324462,100906,0393312763,8.0
324464,100906,0393321282,7.0
324465,100906,0415061415,8.0
324466,100906,0441805825,8.0
324467,234828,0441805825,8.0
324469,133747,0446670235,6.0
324470,100906,0446674788,8.0
324471,100906,0449150380,6.0
324474,100906,0449907686,7.0
324475,100906,0451205324,8.0
324476,100906,0451526953,10.0
324477,100906,046087246X,10.0
324478,100906,0486236722,9.0
324479,100906,0486250644,8.0
324480,100906,0517122359,8.0
324481,100906,0517127806,8.0
324482,100906,0517202875,7.0
324484,100906,0517570327,10.0
324485,100906,0517599104,8.0
324486,235105,0517599104,7.0
324487,245410,0517599104,7.0
324488,100906,0520034147,8.0
324489,100906,0520046552,7.0
324490,100906,0520216512,9.0
324491,100906,055306729X,9.0
324492,100906,0553096095,8.0
324496,100906,0553107046,7.0
324497,254899,0553107046,2.0
324499,100906,0553541765,10.0
324500,100906,055376246X,9.0
324501,100906,0609601652,8.0
324502,100906,0609808591,8.0
324503,100906,0613175050,8.0
324504,171118,0613262654,9.0
324505,100906,0613524551,10.0
324506,100906,067088135X,10.0
324507,100906,0671009788,7.0
324509,100906,0671025597,9.0
324510,170634,0671025597,10.0
324511,100906,0671034154,6.0
324512,100906,0671034758,10.0
324513,100906,0671488961,9.0
324514,100906,0671679929,9.0
324515,100906,0671748793,6.0
324516,100906,0674741137,8.0
324517,100906,0679407588,9.0
324518,100906,0679428143,10.0
324519,100906,0679734554,8.0
324520,100906,0679765883,8.0
324521,100906,0684847655,9.0
324522,100906,0684849585,8.0
324524,100906,0685340651,10.0
324525,100906,0688056318,7.0
324529,100906,0689717415,10.0
324530,100906,0689717687,10.0
324531,100906,0691019339,8.0
324532,100906,0691032750,8.0
324533,100906,0716732793,7.0
324534,100906,073730104X,8.0
324535,100906,0738207950,9.0
324536,100906,0740707442,5.0
324539,224764,0743456629,7.0
324540,100906,0761118268,9.0
324541,197659,0761118268,9.0
324542,100906,0764563491,8.0
324543,100906,0764564994,7.0
324544,100906,0767901290,8.0
324545,100906,0767907558,7.0
324546,100906,0780802756,9.0
324547,100906,0785765263,7.0
324548,100906,0785900632,9.0
324549,100906,078819206X,8.0
324550,100906,0789446324,7.0
324551,100906,0801843197,8.0
324552,100906,0802117112,9.0
324554,100906,0802133436,7.0
324555,100906,0802133576,9.0
324556,100906,0802135293,8.0
324557,100906,0804704864,10.0
324558,138578,0805036296,9.0
324559,100906,0805064060,9.0
324560,100906,0806504986,10.0
324561,100906,0806522607,8.0
324562,100906,0806922737,9.0
324563,100906,0808504282,10.0
324564,100906,0808521667,9.0
324565,100906,0808586998,10.0
324566,100906,0810928930,8.0
324568,100906,0811208842,9.0
324569,100906,081181503X,8.0
324570,100906,0811817725,9.0
324571,100906,081288552X,8.0
324572,100906,0812930576,9.0
324575,217106,0822012863,5.0
324577,100906,0828874247,9.0
324578,100906,0828899533,9.0
324579,100906,0843100559,10.0
324580,100906,0844219398,10.0
324581,100906,0853427526,6.0
324582,100906,086442762X,9.0
324583,100906,0870521101,8.0
324584,100906,0872166996,6.0
324585,100906,0872861813,8.0
324586,100906,0878100016,8.0
324588,100906,0880011173,9.0
324589,100906,088001301X,10.0
324590,100906,088001430X,8.0
324591,189139,0886775930,7.0
324592,189139,0886777054,7.0
324593,100906,0892966394,7.0
324594,100906,0894803247,7.0
324595,197659,0894803247,7.0
324596,100906,0894807633,10.0
324599,100906,0895351781,5.0
324600,100906,0918172020,8.0
324602,100906,0936528028,8.0
324604,100906,1558686134,8.0
324606,100906,1563053470,8.0
324607,100906,1564783049,9.0
324608,217106,1566197139,7.0
324609,100906,1568650515,8.0
324610,100906,1568653786,7.0
324612,100906,1570611483,9.0
324613,100906,1573920967,9.0
324614,100906,1582340811,8.0
324615,106007,1582344043,10.0
324617,100906,1582431337,8.0
324619,100906,158574297X,8.0
324622,100906,158586059X,8.0
324623,171118,158586059X,7.0
324625,100906,1587157020,8.0
324628,120565,1842121626,10.0
324629,100906,1864503793,8.0
324630,100906,1877930865,8.0
324631,100906,1880448483,7.0
324632,274061,1880448483,10.0
324633,100906,2034207106,9.0
324634,100906,204016216X,9.0
324635,100906,2040180001,9.0
324636,100906,2080704753,7.0
324637,100906,2211063276,10.0
324638,100906,2831572223,9.0
324639,100906,2843232228,8.0
324640,100906,2850365297,9.0
324641,100906,9992059958,4.0
324642,100906,B000234N3A,9.0
324647,156150,0385335997,8.0
324649,251844,0385335997,10.0
324703,133747,0590430858,6.0
324710,258152,0812579895,7.0
324711,109574,0913299987,8.0
324730,101209,0060229799,7.0
324731,101209,0060245026,5.0
324732,101209,0061082252,5.0
324733,153662,0061082252,8.0
324734,114368,0061082287,5.0
324735,101209,0061084727,5.0
324736,153662,0061084727,8.0
324737,101209,006108560X,10.0
324738,153662,006108560X,10.0
324739,101209,0307111725,5.0
324740,101209,0307130819,8.0
324741,101209,0307134504,5.0
324742,101209,0307134512,8.0
324743,153662,0312925719,8.0
324744,153662,0312963300,9.0
324745,153662,0312969066,9.0
324746,101209,0312970870,5.0
324747,101209,0345350707,5.0
324748,101209,0373289111,8.0
324751,212965,0373289111,8.0
324752,182085,0373289375,9.0
324753,101209,0373289952,8.0
324756,101209,0373471939,5.0
324757,153662,0373898851,7.0
324758,101209,0380771578,8.0
324759,153662,0380773864,8.0
324761,153662,0380776340,9.0
324762,101209,0380787180,5.0
324763,153662,0380787180,8.0
324764,164828,0380796368,7.0
324765,212965,0380796368,7.0
324766,101209,0380807270,9.0
324767,101209,0394569296,5.0
324768,101209,0395708109,8.0
324769,101209,0439040663,7.0
324770,179978,0439040663,9.0
324771,101209,044011392X,5.0
324772,101209,0440227313,8.0
324773,101209,0445203625,5.0
324774,153662,0445203625,7.0
324775,258185,0445203625,9.0
324777,101209,0446364142,5.0
324778,153662,0446364142,8.0
324779,101209,0448409690,6.0
324780,101209,0449146359,5.0
324781,101209,0451170326,5.0
324782,101209,0451190467,8.0
324783,153662,0451190467,9.0
324785,123883,0451198689,5.0
324787,101209,0451404114,5.0
324788,153662,0451404114,7.0
324789,153662,0451404556,8.0
324790,153662,0451407466,9.0
324791,101209,0505520303,5.0
324793,153662,0505520303,8.0
324797,153662,0515115126,8.0
324798,153662,0515118761,9.0
324799,101209,0515118915,5.0
324800,107784,0515118915,5.0
324801,153662,0515118915,8.0
324803,101209,0515119806,6.0
324804,153662,0515119806,8.0
324805,153662,0515124095,9.0
324806,101209,0517393751,5.0
324807,101209,0525444920,5.0
324809,101209,055325247X,8.0
324812,101209,0553294601,5.0
324813,101209,056355147X,10.0
324814,101209,0590227165,5.0
324815,101209,0590265849,5.0
324817,101209,0590716964,6.0
324818,101209,0670857238,9.0
324819,153662,0671510479,9.0
324820,101209,0671749617,8.0
324822,101209,0689716087,8.0
324823,269566,0689716087,5.0
324824,101209,0696017199,5.0
324825,101209,0761509208,5.0
324826,101851,0761509208,9.0
324827,101209,0785303391,9.0
324828,101209,0786840188,5.0
324829,185233,0786840188,5.0
324831,101209,0789724073,5.0
324832,101209,0800716426,5.0
324834,153662,0821729306,8.0
324840,164828,0821737430,8.0
324841,147847,0821738631,5.0
324844,212965,0821746227,5.0
324845,101209,0821755951,8.0
324846,153662,0821755951,9.0
324847,164828,0821755951,8.0
324848,101209,0821756206,5.0
324849,153662,0821756206,7.0
324850,153662,0821756729,8.0
324851,153662,0821756877,8.0
324852,153662,0821756907,7.0
324854,153662,0821757105,7.0
324855,101209,0821758047,8.0
324856,258185,0821758047,7.0
324857,101209,0821761455,8.0
324858,147847,0821761455,5.0
324859,153662,0821761455,9.0
324861,249894,0821765817,5.0
324862,264321,0821765817,3.0
324863,264082,0821767569,5.0
324864,153662,0821772295,9.0
324865,153662,0821772309,9.0
324866,153662,0821772821,8.0
324867,101209,0821773100,7.0
324868,153662,0821773100,8.0
324869,153662,0821773607,8.0
324870,115002,0843935278,8.0
324871,153662,0843935278,8.0
324874,101209,0843943718,9.0
324875,101209,0843944277,9.0
324876,101209,0843945370,9.0
324877,153662,0843945370,8.0
324878,143253,084394594X,7.0
324879,212965,0843948159,7.0
324880,227250,0843948159,5.0
324881,101209,087403955x,8.0
324882,101209,0874067359,5.0
324883,101209,0883633191,9.0
324884,101209,0906198240,8.0
324885,101209,0906198917,10.0
324887,101209,0942237153,6.0
324888,101209,0942237277,5.0
324889,101209,0942237404,9.0
324890,101209,0962114847,9.0
324891,153662,1551662612,9.0
324892,153662,1557733961,8.0
324893,153662,1557738815,8.0
324894,101209,1560447176,8.0
324895,101209,1562948962,8.0
324896,101209,1563976420,8.0
324897,153662,1563976420,3.0
324898,162052,1563976420,10.0
324899,101209,1564020487,8.0
324900,101209,1564408329,5.0
324901,101209,1567905188,8.0
324902,101209,1567905196,7.0
324903,101209,1568656467,5.0
324905,101209,157064280X,7.0
324907,185233,157064280X,5.0
324908,101209,1572151994,9.0
324909,101209,1572800399,5.0
324910,101209,1577192761,10.0
324911,101209,1577196953,5.0
324912,101209,1579120423,9.0
324913,101209,1579240658,8.0
324914,101209,1878058010,5.0
324915,101209,1883013291,5.0
324916,264525,1888914378,10.0
324920,120565,0399505318,9.0
324946,249894,0684186276,6.0
324947,105028,0786702796,9.0
324948,107784,0786702796,5.0
324953,249894,1561385476,7.0
324955,200226,0380705273,8.0
325000,211919,0874775841,8.0
325002,129851,0872864057,9.0
325013,224646,0582538505,8.0
325065,101606,0002000547,8.0
325066,101606,0002245728,7.0
325067,101606,0028612922,9.0
325068,101606,0060158735,6.0
325069,101606,0070563233,8.0
325070,101606,0140080554,6.0
325073,101606,0151556946,10.0
325075,218608,0151556946,9.0
325076,101606,0310214165,8.0
325077,168245,0310214165,10.0
325078,101606,0310236355,8.0
325079,101606,0312143494,7.0
325080,101606,031286518X,10.0
325081,101606,0316082651,10.0
325082,101606,0340698306,7.0
325083,101606,0345274113,5.0
325084,101606,0345421477,6.0
325086,101606,0375701117,8.0
325087,101606,0385332815,4.0
325088,101606,0395389496,10.0
325089,104399,0395389496,10.0
325091,101606,042516859X,6.0
325093,101606,0446523666,7.0
325095,101606,0448060256,9.0
325097,101606,0525940308,7.0
325098,101606,067088216X,8.0
325099,101606,067974178X,7.0
325100,101606,0767905768,9.0
325102,101606,077100706X,7.0
325104,101606,0773759077,8.0
325105,101606,0801057361,6.0
325106,101606,0804104662,9.0
325108,101606,0812551575,9.0
325110,166123,0886461448,8.0
325111,101606,0889670390,7.0
325112,101606,0892962631,9.0
325113,128835,0895776979,7.0
325114,101606,092183313X,6.0
325115,101606,096965202X,9.0
325116,101606,1551103982,7.0
325117,101606,1552782638,9.0
325118,268300,1552782638,7.0
325119,101606,1840240903,8.0
325120,101606,1864502223,8.0
325121,165319,1895900026,10.0
325134,254899,0375420975,9.0
325145,171118,0553240323,7.0
325178,222204,0449127117,8.0
325182,110483,0886775620,9.0
325209,262998,0803955405,7.0
325230,157247,0451407555,8.0
325242,143175,0743504828,7.0
325244,143175,0743528271,8.0
325245,143175,0743529782,8.0
325247,143175,1552042065,7.0
325249,143175,1570427135,8.0
325252,143175,1587883279,7.0
325254,143175,1885408269,6.0
325257,185384,0373871899,8.0
325264,101851,000225056X,10.0
325265,101851,002028361X,10.0
325266,101851,0025074857,9.0
325268,101851,0030579899,7.0
325269,101851,0060111135,10.0
325270,101851,0060193220,10.0
325271,101851,0060923903,6.0
325272,101851,0062502190,10.0
325273,101851,0062512102,9.0
325274,101851,0062700146,10.0
325275,101851,0062700472,9.0
325278,101851,0070650284,8.0
325279,101851,0078821231,7.0
325280,101851,007882298X,7.0
325281,101851,0130633488,7.0
325282,101851,0132131331,7.0
325283,101851,0132132990,7.0
325284,101851,0133830357,10.0
325285,101851,0134829859,7.0
325286,101851,0134830253,7.0
325287,101851,0139141014,7.0
325288,101851,0139184678,7.0
325289,101851,0140132503,8.0
325290,101851,0140145818,9.0
325292,101851,0300059256,9.0
325293,101851,030709362X,9.0
325294,101851,0312140053,8.0
325295,101851,0312151659,8.0
325296,101851,031224665X,6.0
325297,101851,0312619952,6.0
325298,101851,0316106224,10.0
325300,101851,0316107549,10.0
325302,150979,0316107549,10.0
325303,171118,0316107549,8.0
325304,177458,0316107549,8.0
325307,101851,0316293504,7.0
325308,101851,0316387029,10.0
325309,101851,0316816795,10.0
325311,101851,0345391969,8.0
325312,101851,0375707026,5.0
325313,101851,0376009209,10.0
325314,101851,0376027568,9.0
325315,101851,0385413505,9.0
325316,101851,039458404X,7.0
325318,101851,0395203600,5.0
325319,101851,0425068137,5.0
325321,248718,0425068137,8.0
325323,101851,0425071650,9.0
325324,101851,0425073769,9.0
325325,101851,0425168778,10.0
325326,101851,0440204992,9.0
325327,196077,0440204992,8.0
325328,101851,0446518123,10.0
325329,101851,0446911720,9.0
325330,252820,0446911720,6.0
325331,101851,0451524586,9.0
325332,101851,0452263352,9.0
325334,101851,048623004X,10.0
325335,101851,0486231836,7.0
325336,101851,048623231X,10.0
325337,101851,0486243001,10.0
325338,101851,0486638340,7.0
325339,101851,0500050678,9.0
325340,101851,050020232X,9.0
325341,101851,0517322455,9.0
325342,101851,0517415283,10.0
325344,101851,0517560070,10.0
325346,248718,0517560070,9.0
325347,101851,0517691256,9.0
325348,101851,0517696886,9.0
325349,101851,0525456880,9.0
325350,101851,0596001320,7.0
325351,101851,0600589935,8.0
325352,101851,0609604201,10.0
325353,101851,0670873713,10.0
325354,101851,0672301687,7.0
325355,101851,0672305224,7.0
325356,101851,067521310X,7.0
325357,101851,0675214076,7.0
325358,101851,0679602860,10.0
325359,189835,0679602860,5.0
325360,217740,0679602860,8.0
325361,101851,0679727159,7.0
325362,101851,0679776192,10.0
325363,164533,0679776192,7.0
325365,101851,0679780017,10.0
325366,101851,0681417714,7.0
325368,101851,0684801868,10.0
